season,round,driverId,circuitId,pitted_under_sc,beta,ci_lower,ci_upper,cluster_label,below_median_elasticity
2014,13,massa,monza,,0.6271,0.5556,0.6986,Balanced / Standard Racing,0
2014,14,massa,marina_bay,,0.5754,0.4842,0.6666,Large Field Spread / Strategy-Dependent,1
2014,15,massa,suzuka,,0.6287,0.5497,0.7076,Balanced / Standard Racing,0
2014,16,massa,sochi,,0.5888,0.4619,0.7157,Large Field Spread / Strategy-Dependent,0
2014,17,massa,americas,,0.5284,0.4194,0.6373,Large Field Spread / Strategy-Dependent,1
2014,18,massa,interlagos,,0.5643,0.486,0.6426,Large Field Spread / Strategy-Dependent,1
2014,19,massa,yas_marina,,0.6456,0.5634,0.7278,Balanced / Standard Racing,0
2015,1,massa,albert_park,,0.4977,0.4139,0.5815,Large Field Spread / Strategy-Dependent,1
2015,2,massa,sepang,,0.514,0.4196,0.6084,High-Overtaking / Fluid Strategy,1
2015,3,massa,shanghai,,0.6791,0.6025,0.7556,Balanced / Standard Racing,0
2015,4,massa,bahrain,,0.6543,0.5833,0.7252,Balanced / Standard Racing,0
2015,5,massa,catalunya,,0.6716,0.6034,0.7399,Balanced / Standard Racing,0
2015,6,massa,monaco,,0.6074,0.5316,0.6831,Large Field Spread / Strategy-Dependent,0
2015,7,massa,villeneuve,,0.5347,0.4513,0.618,Large Field Spread / Strategy-Dependent,1
2015,8,massa,red_bull_ring,,0.5863,0.4896,0.683,Balanced / Standard Racing,0
2015,9,massa,silverstone,,0.6624,0.5949,0.7299,Balanced / Standard Racing,0
2015,10,massa,hungaroring,,0.6366,0.5651,0.7081,Large Field Spread / Strategy-Dependent,0
2015,11,massa,spa,,0.502,0.418,0.5861,Large Field Spread / Strategy-Dependent,1
2015,12,massa,monza,,0.6271,0.5556,0.6986,Balanced / Standard Racing,0
2015,13,massa,marina_bay,,0.5754,0.4842,0.6666,Large Field Spread / Strategy-Dependent,1
2015,14,massa,suzuka,,0.6287,0.5497,0.7076,Balanced / Standard Racing,0
2015,15,massa,sochi,,0.5888,0.4619,0.7157,Large Field Spread / Strategy-Dependent,0
2015,16,massa,americas,,0.5284,0.4194,0.6373,Large Field Spread / Strategy-Dependent,1
2015,17,massa,rodriguez,,0.7028,0.5953,0.8103,Balanced / Standard Racing,0
2015,18,massa,interlagos,,0.5643,0.486,0.6426,Large Field Spread / Strategy-Dependent,1
2015,19,massa,yas_marina,,0.6456,0.5634,0.7278,Balanced / Standard Racing,0
2016,1,massa,albert_park,,0.4977,0.4139,0.5815,Large Field Spread / Strategy-Dependent,1
2016,2,massa,bahrain,,0.6543,0.5833,0.7252,Balanced / Standard Racing,0
2016,3,massa,shanghai,,0.6791,0.6025,0.7556,Balanced / Standard Racing,0
2016,4,massa,sochi,,0.5888,0.4619,0.7157,Large Field Spread / Strategy-Dependent,0
2016,5,massa,catalunya,,0.6716,0.6034,0.7399,Balanced / Standard Racing,0
2016,6,massa,monaco,,0.6074,0.5316,0.6831,Large Field Spread / Strategy-Dependent,0
2016,7,massa,villeneuve,,0.5347,0.4513,0.618,Large Field Spread / Strategy-Dependent,1
2016,8,massa,baku,,0.5122,0.3743,0.6501,High-Overtaking / Fluid Strategy,1
2016,9,massa,red_bull_ring,,0.5863,0.4896,0.683,Balanced / Standard Racing,0
2016,10,massa,silverstone,,0.6624,0.5949,0.7299,Balanced / Standard Racing,0
2016,11,massa,hungaroring,,0.6366,0.5651,0.7081,Large Field Spread / Strategy-Dependent,0
2016,12,massa,hockenheimring,,0.5423,0.4336,0.651,High-Overtaking / Fluid Strategy,1
2016,13,massa,spa,,0.502,0.418,0.5861,Large Field Spread / Strategy-Dependent,1
2016,14,massa,monza,,0.6271,0.5556,0.6986,Balanced / Standard Racing,0
2016,15,massa,marina_bay,,0.5754,0.4842,0.6666,Large Field Spread / Strategy-Dependent,1
2016,16,massa,sepang,,0.514,0.4196,0.6084,High-Overtaking / Fluid Strategy,1
2016,17,massa,suzuka,,0.6287,0.5497,0.7076,Balanced / Standard Racing,0
2016,18,massa,americas,,0.5284,0.4194,0.6373,Large Field Spread / Strategy-Dependent,1
2016,19,massa,rodriguez,,0.7028,0.5953,0.8103,Balanced / Standard Racing,0
2016,20,massa,interlagos,,0.5643,0.486,0.6426,Large Field Spread / Strategy-Dependent,1
2016,21,massa,yas_marina,,0.6456,0.5634,0.7278,Balanced / Standard Racing,0
2017,1,massa,albert_park,,0.4977,0.4139,0.5815,Large Field Spread / Strategy-Dependent,1
2017,2,massa,shanghai,,0.6791,0.6025,0.7556,Balanced / Standard Racing,0
2017,3,massa,bahrain,,0.6543,0.5833,0.7252,Balanced / Standard Racing,0
2017,4,massa,sochi,,0.5888,0.4619,0.7157,Large Field Spread / Strategy-Dependent,0
2017,5,massa,catalunya,,0.6716,0.6034,0.7399,Balanced / Standard Racing,0
2017,6,massa,monaco,,0.6074,0.5316,0.6831,Large Field Spread / Strategy-Dependent,0
2017,7,massa,villeneuve,,0.5347,0.4513,0.618,Large Field Spread / Strategy-Dependent,1
2017,8,massa,baku,,0.5122,0.3743,0.6501,High-Overtaking / Fluid Strategy,1
2017,9,massa,red_bull_ring,,0.5863,0.4896,0.683,Balanced / Standard Racing,0
2017,10,massa,silverstone,,0.6624,0.5949,0.7299,Balanced / Standard Racing,0
2017,12,massa,spa,,0.502,0.418,0.5861,Large Field Spread / Strategy-Dependent,1
2017,13,massa,monza,,0.6271,0.5556,0.6986,Balanced / Standard Racing,0
2017,14,massa,marina_bay,,0.5754,0.4842,0.6666,Large Field Spread / Strategy-Dependent,1
2017,15,massa,sepang,,0.514,0.4196,0.6084,High-Overtaking / Fluid Strategy,1
2017,16,massa,suzuka,,0.6287,0.5497,0.7076,Balanced / Standard Racing,0
2017,17,massa,americas,,0.5284,0.4194,0.6373,Large Field Spread / Strategy-Dependent,1
2017,18,massa,rodriguez,,0.7028,0.5953,0.8103,Balanced / Standard Racing,0
2017,19,massa,interlagos,,0.5643,0.486,0.6426,Large Field Spread / Strategy-Dependent,1
2017,20,massa,yas_marina,,0.6456,0.5634,0.7278,Balanced / Standard Racing,0
2003,1,matta,albert_park,,0.4977,0.4139,0.5815,Large Field Spread / Strategy-Dependent,1
2003,2,matta,sepang,,0.514,0.4196,0.6084,High-Overtaking / Fluid Strategy,1
2003,3,matta,interlagos,,0.5643,0.486,0.6426,Large Field Spread / Strategy-Dependent,1
2003,4,matta,imola,,0.5779,0.4487,0.7072,High-Overtaking / Fluid Strategy,1
2003,5,matta,catalunya,,0.6716,0.6034,0.7399,Balanced / Standard Racing,0
2003,6,matta,red_bull_ring,,0.5863,0.4896,0.683,Balanced / Standard Racing,0
2003,7,matta,monaco,,0.6074,0.5316,0.6831,Large Field Spread / Strategy-Dependent,0
2003,8,matta,villeneuve,,0.5347,0.4513,0.618,Large Field Spread / Strategy-Dependent,1
2003,9,matta,nurburgring,,0.5076,0.3836,0.6315,,1
2003,10,matta,magny_cours,,0.7493,0.6306,0.868,,0
2003,11,matta,silverstone,,0.6624,0.5949,0.7299,Balanced / Standard Racing,0
2003,12,matta,hockenheimring,,0.5423,0.4336,0.651,High-Overtaking / Fluid Strategy,1
2003,13,matta,hungaroring,,0.6366,0.5651,0.7081,Large Field Spread / Strategy-Dependent,0
2003,14,matta,monza,,0.6271,0.5556,0.6986,Balanced / Standard Racing,0
2003,15,matta,indianapolis,,0.3208,0.1348,0.5068,,1
2003,16,matta,suzuka,,0.6287,0.5497,0.7076,Balanced / Standard Racing,0
2004,1,matta,albert_park,,0.4977,0.4139,0.5815,Large Field Spread / Strategy-Dependent,1
2004,2,matta,sepang,,0.514,0.4196,0.6084,High-Overtaking / Fluid Strategy,1
2004,3,matta,bahrain,,0.6543,0.5833,0.7252,Balanced / Standard Racing,0
2004,4,matta,imola,,0.5779,0.4487,0.7072,High-Overtaking / Fluid Strategy,1
2004,5,matta,catalunya,,0.6716,0.6034,0.7399,Balanced / Standard Racing,0
2004,6,matta,monaco,,0.6074,0.5316,0.6831,Large Field Spread / Strategy-Dependent,0
2004,7,matta,nurburgring,,0.5076,0.3836,0.6315,,1
2004,8,matta,villeneuve,,0.5347,0.4513,0.618,Large Field Spread / Strategy-Dependent,1
2004,9,matta,indianapolis,,0.3208,0.1348,0.5068,,1
2004,10,matta,magny_cours,,0.7493,0.6306,0.868,,0
2004,11,matta,silverstone,,0.6624,0.5949,0.7299,Balanced / Standard Racing,0
2004,12,matta,hockenheimring,,0.5423,0.4336,0.651,High-Overtaking / Fluid Strategy,1
2015,1,max_verstappen,albert_park,,0.4977,0.4139,0.5815,Large Field Spread / Strategy-Dependent,1
2015,2,max_verstappen,sepang,,0.514,0.4196,0.6084,High-Overtaking / Fluid Strategy,1
2015,3,max_verstappen,shanghai,,0.6791,0.6025,0.7556,Balanced / Standard Racing,0
2015,4,max_verstappen,bahrain,,0.6543,0.5833,0.7252,Balanced / Standard Racing,0
2015,5,max_verstappen,catalunya,,0.6716,0.6034,0.7399,Balanced / Standard Racing,0
2015,6,max_verstappen,monaco,,0.6074,0.5316,0.6831,Large Field Spread / Strategy-Dependent,0
2015,7,max_verstappen,villeneuve,,0.5347,0.4513,0.618,Large Field Spread / Strategy-Dependent,1
2015,8,max_verstappen,red_bull_ring,,0.5863,0.4896,0.683,Balanced / Standard Racing,0
2015,9,max_verstappen,silverstone,,0.6624,0.5949,0.7299,Balanced / Standard Racing,0
2015,10,max_verstappen,hungaroring,,0.6366,0.5651,0.7081,Large Field Spread / Strategy-Dependent,0
2015,11,max_verstappen,spa,,0.502,0.418,0.5861,Large Field Spread / Strategy-Dependent,1
2015,12,max_verstappen,monza,,0.6271,0.5556,0.6986,Balanced / Standard Racing,0
2015,13,max_verstappen,marina_bay,,0.5754,0.4842,0.6666,Large Field Spread / Strategy-Dependent,1
2015,14,max_verstappen,suzuka,,0.6287,0.5497,0.7076,Balanced / Standard Racing,0
2015,15,max_verstappen,sochi,,0.5888,0.4619,0.7157,Large Field Spread / Strategy-Dependent,0
2015,16,max_verstappen,americas,,0.5284,0.4194,0.6373,Large Field Spread / Strategy-Dependent,1
2015,17,max_verstappen,rodriguez,,0.7028,0.5953,0.8103,Balanced / Standard Racing,0
2015,18,max_verstappen,interlagos,,0.5643,0.486,0.6426,Large Field Spread / Strategy-Dependent,1
2015,19,max_verstappen,yas_marina,,0.6456,0.5634,0.7278,Balanced / Standard Racing,0
2016,1,max_verstappen,albert_park,,0.4977,0.4139,0.5815,Large Field Spread / Strategy-Dependent,1
2016,2,max_verstappen,bahrain,,0.6543,0.5833,0.7252,Balanced / Standard Racing,0
2016,3,max_verstappen,shanghai,,0.6791,0.6025,0.7556,Balanced / Standard Racing,0
2016,4,max_verstappen,sochi,,0.5888,0.4619,0.7157,Large Field Spread / Strategy-Dependent,0
2016,5,max_verstappen,catalunya,,0.6716,0.6034,0.7399,Balanced / Standard Racing,0
2016,6,max_verstappen,monaco,,0.6074,0.5316,0.6831,Large Field Spread / Strategy-Dependent,0
2016,7,max_verstappen,villeneuve,,0.5347,0.4513,0.618,Large Field Spread / Strategy-Dependent,1
2016,8,max_verstappen,baku,,0.5122,0.3743,0.6501,High-Overtaking / Fluid Strategy,1
2016,9,max_verstappen,red_bull_ring,,0.5863,0.4896,0.683,Balanced / Standard Racing,0
2016,10,max_verstappen,silverstone,,0.6624,0.5949,0.7299,Balanced / Standard Racing,0
2016,11,max_verstappen,hungaroring,,0.6366,0.5651,0.7081,Large Field Spread / Strategy-Dependent,0
2016,12,max_verstappen,hockenheimring,,0.5423,0.4336,0.651,High-Overtaking / Fluid Strategy,1
2016,13,max_verstappen,spa,,0.502,0.418,0.5861,Large Field Spread / Strategy-Dependent,1
2016,14,max_verstappen,monza,,0.6271,0.5556,0.6986,Balanced / Standard Racing,0
2016,15,max_verstappen,marina_bay,,0.5754,0.4842,0.6666,Large Field Spread / Strategy-Dependent,1
2016,16,max_verstappen,sepang,,0.514,0.4196,0.6084,High-Overtaking / Fluid Strategy,1
2016,17,max_verstappen,suzuka,,0.6287,0.5497,0.7076,Balanced / Standard Racing,0
2016,18,max_verstappen,americas,,0.5284,0.4194,0.6373,Large Field Spread / Strategy-Dependent,1
2016,19,max_verstappen,rodriguez,,0.7028,0.5953,0.8103,Balanced / Standard Racing,0
2016,20,max_verstappen,interlagos,,0.5643,0.486,0.6426,Large Field Spread / Strategy-Dependent,1
2016,21,max_verstappen,yas_marina,,0.6456,0.5634,0.7278,Balanced / Standard Racing,0
2017,1,max_verstappen,albert_park,,0.4977,0.4139,0.5815,Large Field Spread / Strategy-Dependent,1
2017,2,max_verstappen,shanghai,,0.6791,0.6025,0.7556,Balanced / Standard Racing,0
2017,3,max_verstappen,bahrain,,0.6543,0.5833,0.7252,Balanced / Standard Racing,0
2017,4,max_verstappen,sochi,,0.5888,0.4619,0.7157,Large Field Spread / Strategy-Dependent,0
2017,5,max_verstappen,catalunya,,0.6716,0.6034,0.7399,Balanced / Standard Racing,0
2017,6,max_verstappen,monaco,,0.6074,0.5316,0.6831,Large Field Spread / Strategy-Dependent,0
2017,7,max_verstappen,villeneuve,,0.5347,0.4513,0.618,Large Field Spread / Strategy-Dependent,1
2017,8,max_verstappen,baku,,0.5122,0.3743,0.6501,High-Overtaking / Fluid Strategy,1
2017,9,max_verstappen,red_bull_ring,,0.5863,0.4896,0.683,Balanced / Standard Racing,0
2017,10,max_verstappen,silverstone,,0.6624,0.5949,0.7299,Balanced / Standard Racing,0
2017,11,max_verstappen,hungaroring,,0.6366,0.5651,0.7081,Large Field Spread / Strategy-Dependent,0
2017,12,max_verstappen,spa,,0.502,0.418,0.5861,Large Field Spread / Strategy-Dependent,1
2017,13,max_verstappen,monza,,0.6271,0.5556,0.6986,Balanced / Standard Racing,0
2017,14,max_verstappen,marina_bay,,0.5754,0.4842,0.6666,Large Field Spread / Strategy-Dependent,1
2017,15,max_verstappen,sepang,,0.514,0.4196,0.6084,High-Overtaking / Fluid Strategy,1
2017,16,max_verstappen,suzuka,,0.6287,0.5497,0.7076,Balanced / Standard Racing,0
2017,17,max_verstappen,americas,,0.5284,0.4194,0.6373,Large Field Spread / Strategy-Dependent,1
2017,18,max_verstappen,rodriguez,,0.7028,0.5953,0.8103,Balanced / Standard Racing,0
2017,19,max_verstappen,interlagos,,0.5643,0.486,0.6426,Large Field Spread / Strategy-Dependent,1
2017,20,max_verstappen,yas_marina,,0.6456,0.5634,0.7278,Balanced / Standard Racing,0
2018,1,max_verstappen,albert_park,0.0,0.4977,0.4139,0.5815,Large Field Spread / Strategy-Dependent,1
2018,2,max_verstappen,bahrain,0.0,0.6543,0.5833,0.7252,Balanced / Standard Racing,0
2018,3,max_verstappen,shanghai,1.0,0.6791,0.6025,0.7556,Balanced / Standard Racing,0
2018,4,max_verstappen,baku,0.0,0.5122,0.3743,0.6501,High-Overtaking / Fluid Strategy,1
2018,5,max_verstappen,catalunya,0.0,0.6716,0.6034,0.7399,Balanced / Standard Racing,0
2018,6,max_verstappen,monaco,0.0,0.6074,0.5316,0.6831,Large Field Spread / Strategy-Dependent,0
2018,7,max_verstappen,villeneuve,0.0,0.5347,0.4513,0.618,Large Field Spread / Strategy-Dependent,1
2018,8,max_verstappen,ricard,0.0,,,,,0
2018,9,max_verstappen,red_bull_ring,0.0,0.5863,0.4896,0.683,Balanced / Standard Racing,0
2018,10,max_verstappen,silverstone,1.0,0.6624,0.5949,0.7299,Balanced / Standard Racing,0
2018,11,max_verstappen,hockenheimring,0.0,0.5423,0.4336,0.651,High-Overtaking / Fluid Strategy,1
2018,12,max_verstappen,hungaroring,0.0,0.6366,0.5651,0.7081,Large Field Spread / Strategy-Dependent,0
2018,13,max_verstappen,spa,1.0,0.502,0.418,0.5861,Large Field Spread / Strategy-Dependent,1
2018,14,max_verstappen,monza,,0.6271,0.5556,0.6986,Balanced / Standard Racing,0
2018,15,max_verstappen,marina_bay,0.0,0.5754,0.4842,0.6666,Large Field Spread / Strategy-Dependent,1
2018,16,max_verstappen,sochi,0.0,0.5888,0.4619,0.7157,Large Field Spread / Strategy-Dependent,0
2018,17,max_verstappen,suzuka,0.0,0.6287,0.5497,0.7076,Balanced / Standard Racing,0
2018,18,max_verstappen,americas,0.0,0.5284,0.4194,0.6373,Large Field Spread / Strategy-Dependent,1
2018,19,max_verstappen,rodriguez,0.0,0.7028,0.5953,0.8103,Balanced / Standard Racing,0
2018,20,max_verstappen,interlagos,0.0,0.5643,0.486,0.6426,Large Field Spread / Strategy-Dependent,1
2018,21,max_verstappen,yas_marina,0.0,0.6456,0.5634,0.7278,Balanced / Standard Racing,0
2019,1,max_verstappen,albert_park,0.0,0.4977,0.4139,0.5815,Large Field Spread / Strategy-Dependent,1
2019,2,max_verstappen,bahrain,0.0,0.6543,0.5833,0.7252,Balanced / Standard Racing,0
2019,3,max_verstappen,shanghai,0.0,0.6791,0.6025,0.7556,Balanced / Standard Racing,0
2019,4,max_verstappen,baku,0.0,0.5122,0.3743,0.6501,High-Overtaking / Fluid Strategy,1
2019,5,max_verstappen,catalunya,0.0,0.6716,0.6034,0.7399,Balanced / Standard Racing,0
2019,6,max_verstappen,monaco,1.0,0.6074,0.5316,0.6831,Large Field Spread / Strategy-Dependent,0
2019,7,max_verstappen,villeneuve,0.0,0.5347,0.4513,0.618,Large Field Spread / Strategy-Dependent,1
2019,8,max_verstappen,ricard,0.0,,,,,0
2019,9,max_verstappen,red_bull_ring,0.0,0.5863,0.4896,0.683,Balanced / Standard Racing,0
2019,10,max_verstappen,silverstone,1.0,0.6624,0.5949,0.7299,Balanced / Standard Racing,0
2019,11,max_verstappen,hockenheimring,1.0,0.5423,0.4336,0.651,High-Overtaking / Fluid Strategy,1
2019,12,max_verstappen,hungaroring,0.0,0.6366,0.5651,0.7081,Large Field Spread / Strategy-Dependent,0
2019,13,max_verstappen,spa,0.0,0.502,0.418,0.5861,Large Field Spread / Strategy-Dependent,1
2019,14,max_verstappen,monza,0.0,0.6271,0.5556,0.6986,Balanced / Standard Racing,0
2019,15,max_verstappen,marina_bay,0.0,0.5754,0.4842,0.6666,Large Field Spread / Strategy-Dependent,1
2019,16,max_verstappen,sochi,0.0,0.5888,0.4619,0.7157,Large Field Spread / Strategy-Dependent,0
2019,17,max_verstappen,suzuka,0.0,0.6287,0.5497,0.7076,Balanced / Standard Racing,0
2019,18,max_verstappen,rodriguez,0.0,0.7028,0.5953,0.8103,Balanced / Standard Racing,0
2019,19,max_verstappen,americas,0.0,0.5284,0.4194,0.6373,Large Field Spread / Strategy-Dependent,1
2019,20,max_verstappen,interlagos,1.0,0.5643,0.486,0.6426,Large Field Spread / Strategy-Dependent,1
2019,21,max_verstappen,yas_marina,0.0,0.6456,0.5634,0.7278,Balanced / Standard Racing,0
2020,1,max_verstappen,red_bull_ring,0.0,0.5863,0.4896,0.683,Balanced / Standard Racing,0
2020,2,max_verstappen,red_bull_ring,0.0,0.5863,0.4896,0.683,Balanced / Standard Racing,0
2020,3,max_verstappen,hungaroring,0.0,0.6366,0.5651,0.7081,Large Field Spread / Strategy-Dependent,0
2020,4,max_verstappen,silverstone,1.0,0.6624,0.5949,0.7299,Balanced / Standard Racing,0
2020,5,max_verstappen,silverstone,0.0,0.6624,0.5949,0.7299,Balanced / Standard Racing,0
2020,6,max_verstappen,catalunya,0.0,0.6716,0.6034,0.7399,Balanced / Standard Racing,0
2020,7,max_verstappen,spa,1.0,0.502,0.418,0.5861,Large Field Spread / Strategy-Dependent,1
2020,8,max_verstappen,monza,1.0,0.6271,0.5556,0.6986,Balanced / Standard Racing,0
2020,9,max_verstappen,mugello,0.0,,,,,0
2020,10,max_verstappen,sochi,0.0,0.5888,0.4619,0.7157,Large Field Spread / Strategy-Dependent,0
2020,11,max_verstappen,nurburgring,1.0,0.5076,0.3836,0.6315,,1
2020,12,max_verstappen,portimao,0.0,,,,,0
2020,13,max_verstappen,imola,0.0,0.5779,0.4487,0.7072,High-Overtaking / Fluid Strategy,1
2020,14,max_verstappen,istanbul,0.0,0.7134,0.612,0.8148,,0
2020,15,max_verstappen,bahrain,0.0,0.6543,0.5833,0.7252,Balanced / Standard Racing,0
2020,16,max_verstappen,bahrain,0.0,0.6543,0.5833,0.7252,Balanced / Standard Racing,0
2020,17,max_verstappen,yas_marina,0.0,0.6456,0.5634,0.7278,Balanced / Standard Racing,0
2021,1,max_verstappen,bahrain,0.0,0.6543,0.5833,0.7252,Balanced / Standard Racing,0
2021,2,max_verstappen,imola,1.0,0.5779,0.4487,0.7072,High-Overtaking / Fluid Strategy,1
2021,3,max_verstappen,portimao,1.0,,,,,0
2021,4,max_verstappen,catalunya,0.0,0.6716,0.6034,0.7399,Balanced / Standard Racing,0
2021,5,max_verstappen,monaco,0.0,0.6074,0.5316,0.6831,Large Field Spread / Strategy-Dependent,0
2021,6,max_verstappen,baku,0.0,0.5122,0.3743,0.6501,High-Overtaking / Fluid Strategy,1
2021,7,max_verstappen,ricard,0.0,,,,,0
2021,8,max_verstappen,red_bull_ring,0.0,0.5863,0.4896,0.683,Balanced / Standard Racing,0
2021,9,max_verstappen,red_bull_ring,0.0,0.5863,0.4896,0.683,Balanced / Standard Racing,0
2021,10,max_verstappen,silverstone,0.0,0.6624,0.5949,0.7299,Balanced / Standard Racing,0
2021,11,max_verstappen,hungaroring,1.0,0.6366,0.5651,0.7081,Large Field Spread / Strategy-Dependent,0
2021,12,max_verstappen,spa,0.0,0.502,0.418,0.5861,Large Field Spread / Strategy-Dependent,1
2021,13,max_verstappen,zandvoort,0.0,,,,,0
2021,14,max_verstappen,monza,0.0,0.6271,0.5556,0.6986,Balanced / Standard Racing,0
2021,15,max_verstappen,sochi,0.0,0.5888,0.4619,0.7157,Large Field Spread / Strategy-Dependent,0
2021,16,max_verstappen,istanbul,0.0,0.7134,0.612,0.8148,,0
2021,17,max_verstappen,americas,0.0,0.5284,0.4194,0.6373,Large Field Spread / Strategy-Dependent,1
2021,18,max_verstappen,rodriguez,0.0,0.7028,0.5953,0.8103,Balanced / Standard Racing,0
2021,19,max_verstappen,interlagos,1.0,0.5643,0.486,0.6426,Large Field Spread / Strategy-Dependent,1
2021,20,max_verstappen,losail,0.0,,,,,0
2021,21,max_verstappen,jeddah,1.0,,,,,0
2021,22,max_verstappen,yas_marina,1.0,0.6456,0.5634,0.7278,Balanced / Standard Racing,0
2022,1,max_verstappen,bahrain,0.0,0.6543,0.5833,0.7252,Balanced / Standard Racing,0
2022,2,max_verstappen,jeddah,1.0,,,,,0
2022,3,max_verstappen,albert_park,0.0,0.4977,0.4139,0.5815,Large Field Spread / Strategy-Dependent,1
2022,4,max_verstappen,imola,0.0,0.5779,0.4487,0.7072,High-Overtaking / Fluid Strategy,1
2022,5,max_verstappen,miami,0.0,,,,,0
2022,6,max_verstappen,catalunya,0.0,0.6716,0.6034,0.7399,Balanced / Standard Racing,0
2022,7,max_verstappen,monaco,1.0,0.6074,0.5316,0.6831,Large Field Spread / Strategy-Dependent,0
2022,8,max_verstappen,baku,0.0,0.5122,0.3743,0.6501,High-Overtaking / Fluid Strategy,1
2022,9,max_verstappen,villeneuve,0.0,0.5347,0.4513,0.618,Large Field Spread / Strategy-Dependent,1
2022,10,max_verstappen,silverstone,1.0,0.6624,0.5949,0.7299,Balanced / Standard Racing,0
2022,11,max_verstappen,red_bull_ring,0.0,0.5863,0.4896,0.683,Balanced / Standard Racing,0
2022,12,max_verstappen,ricard,0.0,,,,,0
2022,13,max_verstappen,hungaroring,0.0,0.6366,0.5651,0.7081,Large Field Spread / Strategy-Dependent,0
2022,14,max_verstappen,spa,0.0,0.502,0.418,0.5861,Large Field Spread / Strategy-Dependent,1
2022,15,max_verstappen,zandvoort,1.0,,,,,0
2022,16,max_verstappen,monza,1.0,0.6271,0.5556,0.6986,Balanced / Standard Racing,0
2022,17,max_verstappen,marina_bay,0.0,0.5754,0.4842,0.6666,Large Field Spread / Strategy-Dependent,1
2022,18,max_verstappen,suzuka,1.0,0.6287,0.5497,0.7076,Balanced / Standard Racing,0
2022,19,max_verstappen,americas,0.0,0.5284,0.4194,0.6373,Large Field Spread / Strategy-Dependent,1
2022,20,max_verstappen,rodriguez,0.0,0.7028,0.5953,0.8103,Balanced / Standard Racing,0
2022,21,max_verstappen,interlagos,0.0,0.5643,0.486,0.6426,Large Field Spread / Strategy-Dependent,1
2022,22,max_verstappen,yas_marina,0.0,0.6456,0.5634,0.7278,Balanced / Standard Racing,0
2023,1,max_verstappen,bahrain,0.0,0.6543,0.5833,0.7252,Balanced / Standard Racing,0
2023,2,max_verstappen,jeddah,1.0,,,,,0
2023,3,max_verstappen,albert_park,1.0,0.4977,0.4139,0.5815,Large Field Spread / Strategy-Dependent,1
2023,4,max_verstappen,baku,0.0,0.5122,0.3743,0.6501,High-Overtaking / Fluid Strategy,1
2023,5,max_verstappen,miami,,,,,,0
2023,6,max_verstappen,monaco,,0.6074,0.5316,0.6831,Large Field Spread / Strategy-Dependent,0
2023,7,max_verstappen,catalunya,,0.6716,0.6034,0.7399,Balanced / Standard Racing,0
2023,8,max_verstappen,villeneuve,,0.5347,0.4513,0.618,Large Field Spread / Strategy-Dependent,1
2023,9,max_verstappen,red_bull_ring,,0.5863,0.4896,0.683,Balanced / Standard Racing,0
2023,10,max_verstappen,silverstone,,0.6624,0.5949,0.7299,Balanced / Standard Racing,0
2023,11,max_verstappen,hungaroring,,0.6366,0.5651,0.7081,Large Field Spread / Strategy-Dependent,0
2023,12,max_verstappen,spa,,0.502,0.418,0.5861,Large Field Spread / Strategy-Dependent,1
2023,13,max_verstappen,zandvoort,,,,,,0
2023,14,max_verstappen,monza,,0.6271,0.5556,0.6986,Balanced / Standard Racing,0
2023,15,max_verstappen,marina_bay,,0.5754,0.4842,0.6666,Large Field Spread / Strategy-Dependent,1
2023,16,max_verstappen,suzuka,,0.6287,0.5497,0.7076,Balanced / Standard Racing,0
2023,17,max_verstappen,losail,,,,,,0
2023,18,max_verstappen,americas,,0.5284,0.4194,0.6373,Large Field Spread / Strategy-Dependent,1
2023,19,max_verstappen,rodriguez,,0.7028,0.5953,0.8103,Balanced / Standard Racing,0
2023,20,max_verstappen,interlagos,,0.5643,0.486,0.6426,Large Field Spread / Strategy-Dependent,1
2023,21,max_verstappen,vegas,,,,,,0
2023,22,max_verstappen,yas_marina,,0.6456,0.5634,0.7278,Balanced / Standard Racing,0
2024,1,max_verstappen,bahrain,0.0,0.6543,0.5833,0.7252,Balanced / Standard Racing,0
2024,2,max_verstappen,jeddah,1.0,,,,,0
2024,3,max_verstappen,albert_park,0.0,0.4977,0.4139,0.5815,Large Field Spread / Strategy-Dependent,1
2024,4,max_verstappen,suzuka,0.0,0.6287,0.5497,0.7076,Balanced / Standard Racing,0
2024,5,max_verstappen,shanghai,1.0,0.6791,0.6025,0.7556,Balanced / Standard Racing,0
2024,6,max_verstappen,miami,0.0,,,,,0
2024,7,max_verstappen,imola,0.0,0.5779,0.4487,0.7072,High-Overtaking / Fluid Strategy,1
2024,8,max_verstappen,monaco,1.0,0.6074,0.5316,0.6831,Large Field Spread / Strategy-Dependent,0
2024,9,max_verstappen,villeneuve,1.0,0.5347,0.4513,0.618,Large Field Spread / Strategy-Dependent,1
2024,10,max_verstappen,catalunya,0.0,0.6716,0.6034,0.7399,Balanced / Standard Racing,0
2024,11,max_verstappen,red_bull_ring,0.0,0.5863,0.4896,0.683,Balanced / Standard Racing,0
2024,12,max_verstappen,silverstone,0.0,0.6624,0.5949,0.7299,Balanced / Standard Racing,0
2024,13,max_verstappen,hungaroring,0.0,0.6366,0.5651,0.7081,Large Field Spread / Strategy-Dependent,0
2024,14,max_verstappen,spa,0.0,0.502,0.418,0.5861,Large Field Spread / Strategy-Dependent,1
2024,15,max_verstappen,zandvoort,0.0,,,,,0
